LP	source	translation	reference	HUMAN_score	sentBLEU
de-en	단순히 도난 당하지 않도록 측정 할 때 아래로 가라 앉아 바퀴가 장갑이 달린 방탄 외장으로 사라집니다.	in order not to simply clad it , it is lowered in the measuring operation , so the wheels are disappearing in the armored and also a smooth outer shell .	to prevent it from simply being stolen , it sinks down when measuring , making its wheels disappear into the armoured , bullet-proof exterior .	-0.419867326298984	0.07105560000000001
de-en	또한, 주택을 가격 유지 시나리오로 되돌려 놓는 것에 대해서도 고려해야합니다.	in addition would have to be thought to get apartments again back into the application of fixed prices .	in addition , thought must be given to putting homes back into a price maintenance scenario .	-0.416169508103588	0.123442
de-en	29 세의 세계 챔피언은 금지 된식이 보충제의 흔적을 공개했지만 세계 반 도핑기구 (Wada)의 금지는 관대했고 7 월 13 일에 끝났습니다.	with the 29 years old world champion referring to the income of forbidden food supplements were found , the barrier of the world anti-doping agency wada failed mild and ran off already on 13 july .	the 29-year-old world champion revealed traces of a banned dietary supplement , but the world anti-doping agency ( wada ) &apos; s ban was lenient , and ended as early as july 13 .	-0.413395295625661	0.129805
de-en	대변인은 터키에서 쿠데타 시도와 관련한 상황 외에도 유럽 연합을 떠나는 영국의 투표도 영향을 미쳤다고 밝혔다.	in addition to the situation surrounding the coup d &apos;état in turkey , the british vote on leaving the eu was also burdened by a spokesperson .	in addition to the situation regarding the attempted coup in turkey , the british vote to leave the eu had also had an impact , a spokeswoman said .	-0.405828887218873	0.351009
de-en	한편으로 수입세는 수입 철강에 영향을 미치기 시작했고 다른 한편으로는 중국의 경제 전망이 밝아졌습니다.	on the one hand , import duties on imports of imports have an effect , and on the other hand , the economic outlook in china has emerged .	on the one hand , import taxes started to have an impact on imported steel , on the other , economic prospects in china brightened up .	-0.404829713331699	0.288557
de-en	그 결과 슈미트가 확장되면서 시장 마을은 지난 20 년 동안 하수 처리장의 유지 보수 비용이 크게 절약되었습니다.	at the same time , schmidt added , the market community has been spared major entertainment costs in sewage plants over the past 20 years .	as a result , schmidt expanded , the market town had been saved from large maintenance costs for the sewage treatment plants over the past 20 years .	-0.402492101620017	0.319227
de-en	금요일에 발표 된 새로운 NBC / 월스트리트 저널 / 메리스트 여론 조사는 노스 캐롤라이나, 버지니아, 콜로라도의 큰 마진으로 트럼프 대통령이 클린턴 부인을 뒤쫓고 플로리다에서 치열한 경쟁에 빠졌다고 밝혔다.	a new poll by nbc / wall street journal / marist , released on friday , showed a lead with big lead in the states of north carolina , virginia , colorado and a head-to-head race in florida .	a new nbc / wall street journal / marist poll released on friday showed mr. trump trailing mrs. clinton by large margins in north carolina , virginia and colorado and locked in a tight race in florida .	-0.4018422470983421	0.35954
de-en	각 단계에서 Alexandra Burkhardt와 Heidi Faller는 맛있고 영양이 풍부한 저녁과 아침 식사를 만드는 일을 담당했습니다.	alexandra burkhardt and heidi faller were there for a tasty and strong dinner and breakfast .	at each stage , alexandra burkhardt and heidi faller were responsible for creating a delicious , nourishing dinner and breakfast .	-0.4001130391498571	0.378573
de-en	그들은 스탠드로 돌아와서 서로 대항하여 공정한 싸움을 벌이기로했다.	they had withdrawn to the grandstand , leaving their protesters in the fair competition alone .	they had returned to the stands , leaving their charges alone to fight a fair battle against each other .	-0.39606619451801295	0.163146
de-en	프랑크푸르트의 ör 메탈 호프만 (Jörg Hofmann) CEO는``기후 목표와 고용 목표도 배출 허용량을 개혁하기위한 협상 중에 고려해야한다 ''고 설명했다.	&quot; even in the reform of the emissions trading trade , climate and employment targets are to be weighed up , &quot; said ig metall chief jörg hofmann in frankfurt .	&quot; climate targets and employment objectives also need to be taken into account during negotiations to reform emissions allowances , &quot; explained ig metall &apos;s ceo , jörg hofmann , in frankfurt .	-0.3948823185651121	0.13009500000000002
de-en	분명히 그는 달력도 같다고 생각합니다.	apparently , he thinks it does the calendar as well .	apparently he thinks the calendar is , too .	-0.392872941221145	0.212006
de-en	페이스 북이 데스크톱 사이트에서 광고 차단기를 차단할 것이라고 발표 한 지 이틀 만에 애드 블록 플러스는 블로그 게시물을 게시했다.	on thursday , only two days after to facebook that it would block indicator blockings on its desktop side , published adblock plus announced a blog post office , in which it communicated that users could update their filters in the program , in order to block advertisement in the social network again .	on thursday , just two days after facebook announced it would be blocking ad blockers on its desktop site , adblock plus published a blog post saying that users could update their filters in its program to block ads on the social network once again .	-0.386630360126546	0.26697
de-en	뒤셀도르프 고등 법원 (Az .: 18 U 124/14)은 항공 여행에 전형적인 위험에 대해서만 책임이 적용되기 때문이다.	because a liability is only with dangers conceivably , which are typical for air traffic , argued the higher regional court duesseldorf ( az . : 18 u 124 / 14 ) .	this is because liability only applies for risks typical for aviation travel , the higher regional court of dusseldorf argued ( az . : 18 u 124 / 14 ) .	-0.373423426125533	0.443859
de-en	오후 9시 30 분경 뒤셀도르프 공항의 공무원은 이전 도난으로부터 경찰에게 알려진 갱단을 인정했습니다.	around 21.30 o &apos;clock civilian officials within the range of the airport duesseldorf recognized a gang again , which admits the policeman from past theft crimes was .	around 9.30 p.m. civil servants in dusseldorf airport recognised a gang known to the police from previous thefts .	-0.370608738343822	0.0727875
de-en	하원 무장 서비스위원회의 공화당 의장, 정보위원회 및 국방 예산 분과위원회에 의해 수립 된 태스크 포스의 임시 보고서는 중앙 지휘 정보 분석가들 사이에서``대부분의 불만 ''을 발견했으며, 그 중위는 미국의 노력에 대한 평가를 박사라고 말했다 이슬람 국가를 물리 칠 수 있습니다.	the preliminary report , created by a task force of the republican members of the armed forces committee , intelligence agencies , and military-related communications , reports from great discontent among central command intelligence analysts who reported how preliminary their assessments of the american effort changed in the fight against islamic state .	the interim report , from a task force established by the republican chairmen of the house armed services committee , intelligence committee and defense appropriations subcommittee , found &quot; widespread dissatisfaction &quot; among central command intelligence analysts , who said superiors were doctoring their assessments of american efforts to defeat the islamic state .	-0.368018891878187	0.199847
de-en	사우스 앨라배마에서 금요일에 모바일 지역에서 비가 계속 내렸을 때 홍수 감시가 시행되었습니다.	in the south of alabama on friday a flood early warning system was used , while it rained in the area mobile further .	in south alabama , a flood watch was in effect friday as rain continued in the mobile area .	-0.366196907619701	0.108452
de-en	내부와 경찰에 대한 베를린 상원 의원이 집안에있는 스쿼터들과 이웃들 사이에 문을 연 것으로 믿는 Schisms는 존재하지 않습니다.	the ditch , which the berlin interior designer and the police between house occupiers and their neighbors open up , does not exist so obviously .	the schisms that berlin &apos;s senator for the interior and the police believe to have opened up between the squatters in the house and their neighbours do not exist .	-0.363553391799471	0.1197
de-en	그들은 노를 잡아 당기는 두 사람 이었지만, 그 보트에는 세 가지 목소리가 있었는데, 로빈 윌리엄스 코치의 에코는 여성 쌍에서 두 번째로 연속되는 올림픽 금에 힘을 실어 주면서 영국 스포츠의 연대기에서 첫 번째 여성이었습니다. 그런 높이를 조정하십시오.	even though it was only those who sat at the ruder , there were three voices in the boat , the echo of the coach robin williams , was all-present as they ruined the second olympic gold in the second without a tax woman in a row , the first women in the history of british sport to set such a benchmark .	though they were the two pulling on the oars , there were three voices in that boat , the echo of coach robin williams ever present as they powered to a second successive olympic gold in the women &apos;s pairs , the first females in the annals of british sport to scale such a height .	-0.360336658740396	0.2849
de-en	힌 데스는``모든 런던 깃발이 스탠드에있는 것처럼 런던처럼 느껴졌다 ''고 말했다.	hindes said : &quot; it feels with the whole gb flags on the grandstand like london . &quot;	hindes said : &quot; it felt like london , with all the gb flags in the stand . &quot;	-0.356836378837675	0.333668
de-en	90 일 동안 선언 된 비상 사태는 10 월까지 계속 될 것이지만, 대부분의 터키인들의 삶에는 실질적으로 영향을 미치지 않습니다.	it is true that the state of exile , which was initially imposed for 90 days , still applies until october , but in fact this has almost no effect on the lives of most turks .	while the state of emergency , declared for ninety days , will continue until october , it is having practically no effect on the lives of most turks .	-0.355249505605315	0.33792
de-en	이는 마우스 1 그램 당 손실 된 열이 코끼리 1 그램 당 손실 된 열보다 훨씬 크다는 것을 의미합니다.	the heat loss of a gram mouse is therefore much larger than a gram of elephant .	this means that the heat lost per gram of a mouse is much bigger than that lost per gram of an elephant .	-0.35417390403907106	0.12921300000000002
de-en	뉴욕의 사업가 인 트럼프와 그의 변호사들은 국세청 (IRS)의 감사가 그의 수익을 공개하지 않은 이유를 인용했다.	trump , a new yorker businessman , and its lawyers indicated a tax inspection as reason for its refusal by the revenue offices .	trump , a new york businessman , and his lawyers have cited an audit by the internal revenue service as a reason for his refusal to release his returns .	-0.353363419347849	0.193292
de-en	그는 어린 시절의 간단한 아이오와 농가 요리를 공개적으로 칭찬했지만, 그는 백만장 자처럼 세련되게 식사했습니다.	while he publicly praised the simple iowa farm house kitchen , his kitchen , fed it as the million dollar man of the world , he &apos;s become .	while he publicly praised the simple iowa farmhouse cooking of his childhood , he dined like the millionaire sophisticate he had become .	-0.3525768885435109	0.28012600000000004
de-en	Vatemo Ravouvou는 그 후 좀 더 절뚝 거리는 Gb 태클을 뚫고 돌진하여 득점에 성공했습니다.	vatemo ravouvou pressured through further weak tacklings of the gb team and stormed to the line to make a gate .	vatemo ravouvou then burst through some more limp gb tackling and stormed to the line to score .	-0.351595613183572	0.312767
de-en	2016 년 10 월부터 2020 년 9 월 사이에는 이전 계산 기간의 초과 자금과 부족 자금이 균형을 이룰 것입니다.	in the period from october 2016 to september 2020 , it is also possible to compensate for over- or undercover discoveries from the previous calculation period .	between october 2016 and september 2020 , overfunding and underfunding from the previous calculation period will be balanced out .	-0.34749631897298605	0.232665
de-en	컴퓨터 나 다른 방법으로 음악을 듣는 것은 쉽지만 비닐의 아름다움은 ...``	it is easy to listen to music from a computer or in any other way , but the beauty of plates is ... &quot; she pushes with a lovestruck sigh .	it &apos;s easy to listen to music by a computer or another way , but the beauty of vinyl is ... &quot; she drifts off into a lovestruck sigh .	-0.34537183106219105	0.477663
de-en	헬렌 글로버 (Helen Glover)와 헤더 스탠 닝 (Stanning)은 첫 번째 스트로크에서 마지막까지 220 개의 징벌이 역사에 들어간 이스 타치오 다라 고아 (Estacio Da Lagoa)에서 황금빛 순간에 의미를 더했습니다.	from the first rowing blow to the last , 220 hard hieve , which went into history , helen glover and heather stanning found an extra meaning in their golden moment at estacio da lagoa .	from the first stroke to the last , 220 punishing heaves into history , helen glover and heather stanning found added meaning in their golden moment at the estacio da lagoa .	-0.342936740925542	0.555281
de-en	이 은행의 전무 이사 인 Josef Paul은 목요일에``이것은 현재 계좌 또는 일일 계좌에 4 천만 유로를 가진 139 명의 고객에게만 적용됩니다 ''라고 말했습니다.	bank chief executive josef paul said thursday : &quot; it &apos;s only 139 customers who park 40 million euros on giro or daily accounts . &quot;	managing director of the bank , josef paul , said on thursday that &quot; this only applies to 139 customers with 40 million euros in their current accounts or day-to-day accounts &quot; .	-0.338271028012949	0.109843
de-en	특히,이란에 대한 러시아 수출은 91.5 % 증가했으며 6 억 6,900 만 달러에 달했습니다.	in particular , russian imports in iran increased by 91.5 per cent and amounted to $ 697 million .	in particular , russian exports to iran jumped by 91.5 percent and amounted to $ 697 million .	-0.331359187063733	0.510864
de-en	그것은 끝없는 바운스의 만화 떨림뿐만 아니라 체조와 다이빙의 은혜라는 만화 잠재력을 가지고 있습니다.	it has humoristic potential - the cartoonish citation of his never-ending impact - but also the grace of the tournament and diving , the two sports that essentially unites it .	it does have comic potential - the cartoon quaver of its never-ending bounce - but also the grace of gymnastics and diving , the two sports it essentially combines .	-0.331149912435045	0.390264
de-en	잠자는 동물을 사냥하거나 해저를 순찰하고 더 높은 수위에서 아래로 가라 앉은 시체를 찾는 경우가 있습니다.	possibly they are chasing sleeping animals or patrolling at the bottom of the ice seas and search caravers who torture from higher water layers .	it may be the case that they hunt down sleeping animals , or patrol on the ocean floor and look out for corpses that have sunk downwards from higher levels of water .	-0.32953834681544	0.0741445
de-en	그러나 그는 정신 질환과 관련하여 일반 대중의 위험을 줄이기위한 해결책을 찾기 위해 의사와 상담하기를 원한다고 그는 말했다.	however , he wants to seek solutions in the dialogue with the medical profession on how to reduce the vulnerability of citizens , he said , with a view , for example , to mental discoveries .	however , he wants to talk to doctors to find solutions to reduce the risk to the general public with regard to mental illness , he said .	-0.326122291736664	0.206798
de-en	유럽 연합 집행위원회는 원래 고로에서 가스를 사용하여 전기를 생산하여 철강을 제조하는 계획을 세웠다.	as a result , the european commission had initially planned to ask the steel producers who use gases from the blast furnace to generate electricity for their own consumption .	the european commission had originally planned to make steel manufacturers , who use the gases from their blast furnaces to generate electricity for their own use , pay a levy .	-0.325831753844372	0.325281
de-en	첫 라운드와 결승 (10.42Pm)은 오늘 두 번째 행동의 날에 진행되며, Wiggins가 중점을 둘 것입니다.	the first and final round ( 22.42 ) take place today on the second day of the wettbewers , with which wiggins with security will stand in the focus .	the first round and final ( 10.42pm ) take place on today &apos;s second day of action , where wiggins is sure to be the focus .	-0.324298523111489	0.17572100000000002
de-en	금요일에 발표 된 새로운 NBC / 월스트리트 저널 / 메리스트 여론 조사는 노스 캐롤라이나, 버지니아, 콜로라도의 큰 마진으로 트럼프 대통령이 클린턴 부인을 뒤쫓고 플로리다에서 치열한 경쟁에 빠졌다고 밝혔다.	a new survey by nbc / wall street journal / marist , published on friday , showed a lead with a great lead in the states of north carolina , virginia , colorado and a head-to-head race in florida .	a new nbc / wall street journal / marist poll released on friday showed mr. trump trailing mrs. clinton by large margins in north carolina , virginia and colorado and locked in a tight race in florida .	-0.320531145070705	0.330845
de-en	이 게임에는 더 감동적인 금이 없을 것입니다.	there will be no more emotive gold than in these games , and that is what they want .	there will not be a more emotive gold at these games , and that is saying something .	-0.319410007470644	0.401577
de-en	가장 최근의 공격 이후, 인테리어 드 Maizière는 현재 수많은 보안 조치를 제시하고 있습니다.	after the recent attacks , interior minister de maizière now presents a thick security package .	after the most recent attacks , minister of the interior de maizière is now putting forward a host of security measures .	-0.3184544863958449	0.152924
de-en	아들과 딸의 대변인은 자신의 죽음으로``충격과 충격을 받았다 ''고 말했다.	a spokesman for the sons &amp; daughter said they were &quot; shocked and destroyed on the ground . &quot;	a spokesperson for sons &amp; daughters said they were &quot; shocked and devastated &quot; by his death .	-0.316407756973349	0.353705
de-en	밴프 남자는 밴프의 정원에 나타난 물고기를 식별하는 데 도움을 요청했습니다.	an inhabitant of banff requested assistance , who in his garden in banff emerged with the identification of the fish .	a banff man has appealed for help in identifying fish that have appeared in his garden in banff .	-0.30325090557444	0.235501
de-en	그것은``데크 팬 ''사이의 4 개의 폐쇄 중 첫 번째이며, 현재 다리의 3 개의 타워 각각에서 거의 완성되었습니다.	it is the first of four closures of the &quot; cover blower , &quot; which is nearing completion around each of the bridge &apos;s three towers .	it is the first of four closures between the &quot; deck fans , &quot; which are now nearing completion around each of the bridge &apos;s three towers .	-0.303248692236847	0.646967
de-en	``바바리아 전체에 대한 예를 제시합니다 ''라는 어소시에이션.	the association is considered to be &quot; bavaria &apos;s most exemplary &quot; .	the assocation &quot; sets an example for the entirety of bavaria &quot; .	-0.29384885060255	0.149498
de-en	최고 후보 인 Silke Gajek은 현재 하우스 보트에서 Mecklenburg의 호수를 건너고 있으며 즐거운 시간을 보내고 있습니다.	silke gajek , the front-runner , just curls with a houseboat through the mecklenburgian lakes and still finds it beautiful .	silke gajek , their top candidate , is currently crossing mecklenburg &apos;s lakes on a houseboat - and is having a nice time .	-0.28690026205899105	0.126655
de-en	이는 주로 Süper LIG의 Star Goalkeeper로서 시즌 26 경기로 14 위를 차지한 Mario Gomez 덕분입니다.	especially thanks to mario gomez , who , with 26 seasons of the season , presented the basis for the 14th title .	this is mainly thanks to mario gomez , who laid the groundwork for their fourteenth title with 26 matches in the season as the süper lig &apos;s star goalkeeper .	-0.28225728149266305	0.233474
de-en	이 소송은 공화당 대통령 후보가 노스 캐롤라이나의 군중에게 총기 소유자와 총기 애호가로 이해되는-힐러리 클린턴 (Hillary Clinton)의 경쟁자라면 조치를 취할 수 있다고 말했다. 선출되어 판사를 뽑습니다.	the charge comes only two days after the republican presidential candidate triggered a revolt when he told a crowd in north carolina that the &quot; second amendment people &quot; - firearms owners and weapons friends - should take action if his rivalin hillary clinton is elected and judges should appoint .	the suit comes just two days after the republican presidential nominee caused a furore when telling a crowd in north carolina that the &quot; second amendment people &quot; -- understood to be gun owners and gun enthusiasts -- could take action if his rival hillary clinton were elected and gets her pick of judges .	-0.28027196124804	0.38313
de-en	그럼에도 불구하고, Bratman에 따르면, 주택 시장의 측면에서도 상황은 뜨겁습니다.	despite this , mr bratmann , the situation is worsening in the housing market .	despite that , according to bratman , the situation in terms of the housing market is also hotting up .	-0.279165252612045	0.181544
de-en	데님 핫팬츠를 관념하는 착시를하면서 아빠와 딸이 의도적으로 Crosley 레코드 플레이어를 구입하기 전에 폴라로이드 카메라를 잠시 둘러싼 십대 소녀 그룹을 관찰합니다.	while i appear to design the jeans hotpants , i watch a group of young teenage girls who are working for a moment around polaroid cameras before a father and his daughter consider buying a crosley record player .	while giving the illusion of perusing the denim hot pants , i observe a group of teenage girls , who cluster around the polaroid cameras momentarily , before a dad and his daughter deliberate purchasing a crosley record player .	-0.27828713515240805	0.219252
de-en	그들은 목요일 아침을 버리지 않을 것입니다. 버윅 거리의 레코드 가게를 배회하고 기록을 훑어 보거나 의심 할 여지없이 중년 남성의 어깨 너머로 다가오는 소름 끼치는 30 살짜리 가짜 텔레비전 발표자의 시선을 피했습니다.	they certainly do not spend their thursday morning strolling through record-setting shops of berwick street and leaves through plates as they mimic the startling look of an uncanny , 30-year-old false presenter who rises over the shoulders of nothing middle-aged men .	they are certainly not spending their thursday mornings loitering around the record shops of berwick street , flicking through records and avoiding the gaze of a creepy , 30-year-old fake television presenter who is looming over the shoulders of unsuspecting middle-aged men .	-0.27585193788619106	0.201775
de-en	이에 비해 새로 씻은 손은 60 세 미만이어야합니다.	in comparison , the luminometer number of freshly washed hands is less than 60 .	by comparison , freshly washed hands should come in under 60 .	-0.274628667692973	0.213054
de-en	아이들은 오후 늦게 프라이 부르크 대성당에 모여 눈에 띄게 안심하고 행복해하며 자비의 문을 통과했습니다.	visibly relieved and happy , the minis met at the freiburg münster later in the afternoon and passed through the gate of mercy .	the children gathered together in freiburg cathedral late in the afternoon , visibly relieved and happy , and passed through the gates of mercy .	-0.27391728907846496	0.372589
de-en	결과적으로 러시아의 육상 선수는 여름 경기에서 금지되었습니다.	russia &apos;s light athletes were then excluded from the summer games .	as a result , russia &apos;s track and field athletes were banned from the summer games .	-0.267208682746807	0.31008800000000003
de-en	너무 흥분해서 악취처럼 나갔고 돼지처럼 죽었습니다.	too excited , went off like mief , died like a pig .	too excited , went out like stink , died like a pig .	-0.266809859107717	0.629813
de-en	Raffeisen 은행의 금고에 현금을 두는 것만으로도 너무 위험 할 수 있습니다.	to simply leave the cash in the raiffeisenbank tresses would be far too dangerous : &quot; i have already experienced four overaults , i don &apos;t want the fifth , &quot; the bank board said .	it would be far too dangerous just to leave the cash in the raffeisen bank &apos;s safe : &quot; i have already been through four raids , i don &apos;t want a fifth ! &quot; the bank &apos;s managing director said .	-0.25909898506441104	0.392242
de-en	Altenburger 땅에있는 튀 링겐의``Volks-und Raffeisen 은행 ''은 Skatbank 지점이 3 백만 유로 이상의 투자에 대한 페널티이자를 부과했을 때 2014 년 헤드 라인을 강타했습니다.	with criminal interest rates for deposits of three million euros , the thuringer people and raiffeisenbank altenburger land had made headlines with their skatbank branch in 2014 .	thuringia &apos;s &quot; volks- und raffeisen bank &quot; in altenburger land hit the headlines in 2014 when their skatbank branch imposed penalty interest on investments of more than three million euros .	-0.252245250237265	0.135073
de-en	루퍼트 골러 (Rupert Göller)는 28 년 동안 그와 함께 일한 알폰스 그리 벨 (Alfons Griebel) 수상을 칭찬했다.	rupert göller , for his part , praised water wart alfons griebel , who worked with him for 28 years .	for his part , rupert göller praised water officer alfons griebel , who had worked alongside him for 28 years .	-0.250635930006863	0.4870600000000001
de-en	랜섬웨어는 간단한 패턴을 따릅니다. 일단 사용자의 컴퓨터에서 활성화되면 워드, 엑셀 또는 데이터베이스 파일과 같이 오랫동안 편집되지 않은 파일과 이미지 및 비디오 아카이브를 찾습니다.	ransomware works according to a simple pattern : on the computer of a victim actively seeks you are specifically looking for recently modified files , such as word , excel , or database files as well as archives of images and videos .	ransomware follows a simple pattern : once activated on a user &apos;s computer , it seeks out files that have not been edited for a long time , like word , excel or database files , as well as image and video archives .	-0.250221116512828	0.176014
de-en	월스트리트 저널에 따르면, 최근 미국 남자 체조 선수들이 제안한 것처럼, 오 글링과 객관화를 위해 남자 선수들을 제공함으로써 의식 제고가 달성되어야한다면, Dooley 씨는 그의 새로운 팬 기반을 기뻐하고있다.	if the increase in consciousness can only be achieved by the angaffen and the objectification of male athletes-as the male us gymnasts have recently suggested according to the wall street journal-then mr. dooley expects his air-ringing , new fan base .	and if consciousness raising is to be achieved only by offering up male athletes for ogling and objectification - as the united states men &apos;s gymnasts recently proposed , according to the wall street journal - mr. dooley only awaits his gasping new fan base .	-0.24142196925558895	0.194332
de-en	반대로 클린턴은 국가가 이행해야 할 특정 임무를 가지고 있으며 불리한 사람들에게 기회를 제공하며 그렇게하기 위해서는 돈이 필요하다고 말합니다.	clinton , on the other hand , says : &quot; the state has certain tasks , it has to open up disadvantaged opportunities and needs money for it .	conversely , clinton says that the state has particular tasks to fulfil , giving disadvantaged people opportunities - and it needs money to do so .	-0.24130661805226605	0.119915
de-en	키가 1.60M에 불과한 Hr-V는 작게 보이지만 앞과 뒤의 승객은 충분한 공간을 가지고 있지만 전혀 짜 내지 않습니다.	although the only 1.60 m high hr is small , passengers have a lot of space in both the first row and in the fond , it doesn &apos;t look tight .	although the hr-v , at just 1.60m tall , seems small , passengers in the front and the back have got plenty of room , it &apos;s not a squeeze at all .	-0.23801888090614104	0.114609
de-en	그들은 임시 상점과 식당들이 종종 도움이 필요한 사람들에게 피난처와 무료 식사를 제공했다고 주장했다.	they implemented beyond that the provisional business and restaurants would often offer accommodation and free meals for people in emergency .	they argued the makeshift shops and restaurants often provided shelter and free meals to those in need .	-0.236483247488502	0.149628
de-en	2016 년에는 지난 5 년간 평균 70 억 달러에 비해 북해에서 신규 프로젝트에 14 억 달러 미만을 지출 할 것으로 예상됩니다.	in 2016 , less than $ 1.4 billion of spending on new projects in the north sea is expected to be around $ 7 billion over the past five years .	less than $ 1.4 billion in spending on new projects in the north sea is expected in 2016 , compared with an average of around $ 7 billion in the past five years .	-0.233801665703942	0.591969
de-en	Beam은 1 월에 프로그램을 시작했으며 이미 10 만 명 이상의 사용자를 보유하고 있습니다.	beam went with its offer only in january to the start and has already more than 100,000 users .	beam launched its programme in january , and already has more than 100,000 users .	-0.22617008217305604	0.299532
de-en	그러나 그것은 심지어 게임을 보더라도 약간 소진되는 것입니다.	but it is also what i feel when watching these plays as something fatiguing .	but it is also what i find slightly exhausting about even watching the games .	-0.22615487359772304	0.396538
de-en	결코 멈추지 않았고, 보수 공사가 항상 진행되었습니다. 물은 생명을 의미하고 식수는 가장 중요한 식료품입니다.	there is no standstill and you have to always innovations , because water means life and water is the most important food .	things never stopped , and renovations were always underway : water means life , and drinking water is the most important foodstuff of all .	-0.226063762425779	0.252592
de-en	Schiff는이 과정에서``지능 제품 출시가 중단되고 ''분석가들 사이의 사기가 상실되고``충분히 반대 의견을 수용하지 못했다 ''고 말했다.	this process , so mr. schiff , “ delayed the publication of intelligence reports ” , damaged the moral under analysts and “ excessively gave little area for deviating opinions . ”	this process , mr. schiff said , &quot; stalled the release of intelligence products , &quot; hurt morale among analysts and &quot; insufficiently accommodated dissenting views . &quot;	-0.223840493984582	0.114364
de-en	지난 분기에 손실을 겪은 후 회사는 2016 년 2 분기에 돈을 잃지 않을 수 없었습니다.	the company had not been able to stop after his loss travel shock in the previous quarters , also in the second quarter of 2016 .	after suffering losses in the previous quarters , the company was unable to stop losing money in the second quarter of 2016 .	-0.219357599083136	0.4325310000000001
de-en	협회는 주문 측면에서 개선 된 상황으로 인해 향후 몇 개월 동안 생산량이 증가 할 것으로 예상하고 있습니다.	the association expects to increase emissions in the coming months thanks to an improved order situation .	the association is expecting output to increase over the next few months thanks to an improved situation in terms of orders .	-0.21782011317304295	0.265085
de-en	그리고 네, 선거가 임박했습니다.	and yes , there are campaigning .	and yes , elections are looming .	-0.20731546121662806	0.382603
de-en	이 사건은 Bordini v. Donald J. Trump 회장, 16-Cs-14300, Mecklenburg 카운티 (샬럿)의 대법원 법원, 사법 재판소에 있습니다.	the procedure is bordini v. donald j. trump for president inc . , 16-c-14300 , supreme court , county of mecklenburg ( charlotte ) .	the case is bordini v. donald j. trump for president inc . , 16-cs-14300 , general court of justice , superior court division county of mecklenburg ( charlotte ) .	-0.20195964122987095	0.55588
de-en	``그녀는 로마 출신의 소녀로서의 이탈리아 인격처럼 나와 매우 흡사합니다 ''라고 Bartoli는 말합니다.	&quot; she is very similar to my italian character , whom i have as a roman &quot; , bartoli laughs .	&quot; she &apos;s very like me , like my italian personality as a girl from rome , &quot; laughs bartoli .	-0.19344184907163	0.133641
de-en	우리는 법무 장관과 조지 브랜 디스 퀸즐랜드 상원 의원이 이러한 자금 삭감을 즉시 철회하도록 요청함으로써 사람들은 법적인 문제에 직면했을 때 필요한 도움을받을 수 있습니다.	we request the chief federal prosecutor and federal minister of justice as well as senators of queen country george brandis to waive these cuts in support immediately so that the people can receive the assistance , whom they need , for legal problems .	we call on the attorney-general , and queensland senator george brandis to immediately reverse these funding cuts , so people can get the help they need when they &apos;re faced with a legal problem .	-0.19310856297908305	0.08647919999999999
de-en	그는 단지``진리를 말하고있다 ''고 말했다.	he does nothing else than to &quot; tell the truth . &quot;	he said he was just &quot; telling the truth &quot; .	-0.18969516344950305	0.169006
de-en	이 발전이 이웃들에게 약간의 위안을주고 반사회적 행동이 용납되지 않을 것이라는 메시지를 전하기를 바랍니다.	i hope that this development will donate and the message to some neighbours comfort mediated that anti-social behavior is not tolerated .	i hope that this development will give some comfort to the neighbours and sends out a message that antisocial behaviour will not be tolerated .	-0.18935153038644695	0.287924
de-en	이상한 매시업은 칼로리와 영양 적 성취가 맛이나 심지어 일반적인 주방 감각보다 우선적으로 시도되었으므로 시도되었습니다.	peculiar mixtures were tried as a calorie-rich and nourishing satisfaction took precedence over taste or even healthy kitchen mind .	strange mashups were tried as caloric and nutritional fulfillment took precedent over taste or even common kitchen sense .	-0.18401193270149305	0.251644
de-en	그러나이 상어들은 여전히 먹이를 잡아 먹습니다. 한 동물의 뱃속에서 연구원들은 물개가 남아 있음을 발견했습니다. 다른 상어가 어린 북극곰의 턱뼈를 움켜 쥐었다.	prey make these sharks anyway : in the stomach of an animal , researchers found the remains of a seal , another had swallowed the jaw bone of a young polar bear .	however , these sharks still manage to catch prey : in one animal &apos;s stomach , researchers found the remains of a seal ; another shark had gobbled down the jawbone of a young polar bear .	-0.18101420576806	0.382302
de-en	미군의 지원군, 이슬람 국가에서 만 비즈에 대한 모든 통제권을 빼앗아	u.n.-backed troops say they regain full control of manbij from islamic state	u.s. backed forces say they have seized full control of manbij from islamic state	-0.17664294123047106	0.517656
de-en	그러나 향후 몇 년간 보조금이 소진 될 1300 개의 저비용 주택 (약)을 추가로 잃어 버리려면 어떻게해야합니까?	but how do you compensate for the loss of some 1300 cheap homes , the promotion of which will expire in the next few years ?	but how do you balance out the loss of an additional 1300 low-cost homes ( approximately ) , the grants for which will run out over the next few years ?	-0.174718943697115	0.29322600000000004
de-en	오후에 그들은 기차를 다시 Horb로 가져 갔다.	in the afternoon it went back by train to horb .	in the afternoon they took the train back to horb .	-0.17049406759668	0.326497
